Order ID,Customer ID,Order Date,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost
CA-2013-139997,SV-10785,2013-02-07,TEC-CO-10000971,Technology,Hewlett Packard 310 Color Digital Copier,1499.95,5,0.00,449.99,276.23
IN-2012-83471,VP-21760,2012-12-26,FUR-BO-10001370,Furniture,"Sauder Classic Bookcase, Mobile",877.02,2,0.00,105.24,275.91
US-2012-126214,LR-16915,2012-12-21,FUR-TA-10003748,Furniture,Bevis 36 x 72 Conference Tables,1618.37,13,0.00,356.04,275.6
IN-2012-80391,TH-21550,2012-07-05,TEC-CO-10002122,Technology,"Hewlett Fax Machine, Digital",1917.36,6,0.00,747.72,275.57
IN-2011-19330,TC-11145,2011-08-01,TEC-MA-10002468,Technology,"Panasonic Inkjet, White",2173.5,7,0.00,260.82,275.52
CA-2013-147256,JL-15235,2013-10-18,OFF-AP-10003057,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0.00,751.76,274.82
CA-2012-8790,RK-19300,2012-07-07,OFF-BRE-10002706,Office Supplies,"Breville Microwave, White",1799.1,6,0.00,593.64,274.75
IT-2011-4752666,CC-12670,2011-06-18,FUR-BO-10004388,Furniture,"Ikea Library with Doors, Metal",1814.25,5,0.00,653.1,274.63
ES-2012-2287053,DB-13555,2012-10-01,OFF-AP-10004201,Office Supplies,"Breville Refrigerator, White",1293.68,5,0.50,-776.33,274.58
ES-2014-4472745,SG-20605,2014-11-02,OFF-AP-10004511,Office Supplies,"Cuisinart Refrigerator, Black",2477.55,5,0.00,1040.55,273.88
CA-2013-155845,MG-17890,2013-08-13,TEC-AC-10004145,Technology,Logitech diNovo Edge Keyboard,1399.94,7,0.20,52.5,273.79
IN-2012-53420,MA-17560,2012-12-04,TEC-CO-10004961,Technology,"HP Wireless Fax, Color",723.3,2,0.00,332.7,273.63
ES-2014-5474746,CB-12025,2014-03-01,TEC-CO-10004089,Technology,"Canon Copy Machine, Laser",2097.12,8,0.00,188.64,273.57
CA-2013-110492,DH-13075,2013-12-02,OFF-ST-10003716,Office Supplies,Tennsco Double-Tier Lockers,1350.12,6,0.00,175.52,273.44
IN-2014-58460,BT-11395,2014-12-13,OFF-AP-10000675,Office Supplies,"Hamilton Beach Stove, White",3242.88,6,0.00,421.56,271.59
US-2014-102890,TT-11265,2014-01-07,FUR-TA-10000577,Furniture,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.40,-295.98,271.32
CA-2014-141789,TH-11235,2014-04-10,OFF-BI-10001359,Office Supplies,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.00,843.17,271.12
IT-2014-2185471,VG-21790,2014-07-10,FUR-BO-10003559,Furniture,"Sauder Stackable Bookrack, Pine",597.36,4,0.00,226.92,271.01
UP-2013-1070,NW-18400,2013-06-20,OFF-HAM-10004896,Office Supplies,"Hamilton Beach Microwave, Red",3955.14,14,0.00,1383.9,270.65
IN-2014-79544,VP-21730,2014-11-07,FUR-BO-10004842,Furniture,"Dania 3-Shelf Cabinet, Pine",796.82,6,0.07,231.26,270.56
ES-2014-3535439,SS-20410,2014-04-24,TEC-AC-10003506,Technology,"Enermax Router, Erganomic",2305.26,9,0.00,922.05,270.26
MX-2011-134705,JE-15715,2011-04-05,FUR-TA-10003926,Furniture,"Hon Wood Table, with Bottom Storage",2833.76,10,0.20,35.36,269.94
IN-2011-10055,AG-270,2011-06-10,OFF-AP-10003598,Office Supplies,"Breville Refrigerator, Red",2077.32,4,0.00,581.64,269.89
MX-2014-157077,BW-11200,2014-12-11,FUR-BO-10002300,Furniture,"Dania Classic Bookcase, Traditional",1916.88,7,0.00,939.26,269.76
MX-2014-124744,EK-13795,2014-12-17,FUR-BO-10004472,Furniture,"Dania Library with Doors, Pine",1212.5,5,0.00,606.2,269.53
CA-2014-122490,SG-20080,2014-11-14,FUR-CH-10001215,Furniture,Global Troy Executive Leather Low-Back Tilter,2404.7,6,0.20,150.29,269.03
ES-2013-1706935,SC-10725,2013-05-04,TEC-PH-10001066,Technology,"Apple Smart Phone, Cordless",1622.57,3,0.15,133.61,268.19
IN-2014-81154,AG-10525,2014-09-19,TEC-CO-10000847,Technology,"Canon Personal Copier, Laser",856.44,6,0.00,222.66,268.13
US-2013-126452,MG-18145,2013-08-22,FUR-TA-10003569,Furniture,Bretford CR8500 Series Meeting Room Furniture,2887.06,9,0.20,180.44,268.1
IT-2014-3335279,BD-11605,2014-10-07,FUR-BO-10002812,Furniture,"Sauder 3-Shelf Cabinet, Pine",1361.04,9,0.10,196.53,268.04
IN-2014-78186,PB-19105,2014-06-10,TEC-CO-10002035,Technology,"Canon Wireless Fax, High-Speed",3391.74,9,0.00,271.08,267.93
MX-2013-101077,SC-20575,2013-01-06,TEC-PH-10002815,Technology,"Samsung Smart Phone, VoIP",2375.3,7,0.20,-207.84,267.78
SF-2012-9340,DO-3435,2012-08-20,FUR-SAU-10001776,Furniture,"Sauder Stackable Bookrack, Pine",889.02,6,0.00,320.04,267.64
RS-2011-7040,CC-12220,2011-08-30,FUR-CHR-10002686,Furniture,"Chromcraft Computer Table, Adjustable Height",1782.48,4,0.00,873.36,266.4
ES-2012-5708011,TS-21430,2012-04-12,TEC-CO-10000660,Technology,"Hewlett Copy Machine, Color",667.77,3,0.15,274.92,266.02
ID-2014-42262,AZ-10750,2014-10-13,TEC-CO-10004170,Technology,"HP Wireless Fax, High-Speed",1612.85,5,0.10,394.25,266
IT-2013-4354136,IG-15085,2013-12-19,OFF-ST-10001478,Office Supplies,"Tenex File Cart, Single Width",845.21,7,0.10,-9.49,265.85
IN-2012-29130,SP-20860,2012-06-16,OFF-AP-10003275,Office Supplies,"KitchenAid Microwave, Silver",2799.63,9,0.00,391.77,265.46
IN-2013-47071,KM-16225,2013-08-20,OFF-AP-10003275,Office Supplies,"KitchenAid Microwave, Silver",1549.13,6,0.17,-56.11,265.14
MX-2012-132038,KM-6720,2012-06-21,TEC-PH-10004074,Technology,"Samsung Smart Phone, with Caller ID",1696.4,4,0.00,67.84,264.89
MX-2012-167892,MM-18055,2012-05-23,OFF-AP-10004031,Office Supplies,"Hamilton Beach Microwave, White",935.5,5,0.00,168.3,264.43
ES-2013-4477075,RB-19360,2013-04-30,TEC-MA-10004535,Technology,"Konica Printer, White",2036.81,9,0.15,359.3,263.82
ES-2012-5168556,NC-8415,2012-06-15,TEC-AC-10001566,Technology,"Logitech Router, Erganomic",980.52,4,0.00,176.4,263.71
ES-2013-4100927,SN-20710,2013-12-18,TEC-CO-10002174,Technology,"HP Copy Machine, Laser",1654.64,8,0.15,681.2,263.47
CA-2014-131254,DL-3330,2014-11-20,OFF-BI-10003527,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.19,6,0.80,-2287.78,263.47
ID-2014-29032,JG-15115,2014-07-21,FUR-CH-10003232,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",2063.77,6,0.27,141.19,263.01
MO-2013-60,CJ-11875,2013-08-02,TEC-CIS-10001938,Technology,"Cisco Audio Dock, VoIP",1457.28,8,0.00,568.32,262.66
IN-2011-33183,AY-10555,2011-10-27,TEC-CO-10003901,Technology,"HP Copy Machine, Color",1693.23,7,0.00,829.5,262.52
US-2014-167402,BV-11245,2014-01-14,OFF-SU-10002881,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.00,83.28,262.42
MX-2013-140382,PO-9195,2013-02-26,FUR-TA-10001229,Furniture,"Chromcraft Computer Table, Rectangular",1411.2,6,0.20,405.72,262.11
IT-2011-3410434,GZ-4545,2011-11-26,OFF-AP-10001623,Office Supplies,"Hoover Stove, White",2039.8,4,0.10,-113.36,262.11
IN-2012-51810,PN-18775,2012-08-20,TEC-PH-10001457,Technology,"Apple Smart Phone, Full Size",5737.5,9,0.00,630.99,261.87
IN-2012-76408,SC-20800,2012-05-24,TEC-CO-10002283,Technology,"Brother Copy Machine, Color",1641.09,7,0.10,473.91,261.52
MX-2011-115686,AC-10615,2011-04-11,FUR-BO-10000728,Furniture,"Ikea Classic Bookcase, Mobile",1380.9,5,0.00,303.7,261.26
IN-2011-17594,VB-21745,2011-09-22,TEC-PH-10001751,Technology,"Samsung Smart Phone, Cordless",1917,3,0.00,690.12,261.08
IN-2013-85662,TT-11460,2013-10-17,FUR-BO-10001309,Furniture,"Ikea Classic Bookcase, Traditional",823.5,2,0.00,172.92,260.6
CA-2013-168354,AC-10420,2013-09-20,FUR-CH-10004675,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.00,244.25,260.38
IN-2013-42269,CG-12040,2013-05-06,TEC-PH-10000030,Technology,"Samsung Smart Phone, with Caller ID",3180.75,5,0.00,1081.35,260.29
ES-2013-5114628,TR-11325,2013-05-14,TEC-MA-10004609,Technology,"Okidata Inkjet, White",2910.19,11,0.15,-68.72,259.97
CA-2011-126683,SC-20440,2011-09-29,FUR-TA-10002958,Furniture,"Bevis Oval Conference Table, Walnut",2348.82,9,0.00,399.3,259.81
CA-2014-167752,BT-11305,2014-01-16,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.20,312.68,259.62
IN-2013-52552,JB-15925,2013-10-21,TEC-PH-10003891,Technology,"Cisco Audio Dock, with Caller ID",910.35,5,0.00,391.35,259.57
ES-2014-2648154,GW-14605,2014-11-08,FUR-TA-10002786,Furniture,"Lesro Computer Table, Fully Assembled",856.68,2,0.00,274.08,259.34
MX-2013-115742,SC-20725,2013-04-05,FUR-CH-10000843,Furniture,"SAFCO Executive Leather Armchair, Set of Two",1731.07,7,0.20,-238.03,259.25
IT-2013-1659438,EH-13765,2013-07-15,TEC-PH-10003513,Technology,"Nokia Speaker Phone, VoIP",1330.99,12,0.10,-103.61,259.12
CA-2011-167199,YS-21880,2011-07-01,FUR-CH-10004063,Furniture,Global Deluxe High-Back Manager's Chair,2573.82,9,0.00,746.41,258.99
MX-2014-107181,FO-14305,2014-02-12,TEC-AC-10000203,Technology,"SanDisk Router, Bluetooth",1914.08,14,0.20,669.76,258.96
MX-2014-124002,RP-19855,2014-08-01,TEC-PH-10000419,Technology,"Apple Smart Phone, Full Size",3393.12,8,0.00,101.76,258.84
US-2014-165456,AB-10600,2014-01-12,FUR-CH-10003981,Furniture,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.32,6,0.30,-15.42,258.42
IN-2014-25091,KB-16240,2014-06-27,TEC-CO-10004961,Technology,"HP Wireless Fax, Color",1446.6,4,0.00,665.4,258.02
IN-2011-24832,KA-16525,2011-12-03,FUR-CH-10002250,Furniture,"Office Star Executive Leather Armchair, Black",3272.01,7,0.00,1537.83,257.63
ID-2013-71522,EM-3960,2013-01-15,OFF-AP-10000487,Office Supplies,"Hoover Stove, Silver",3386.86,7,0.15,-597.68,257.24
IT-2011-2051710,JD-15790,2011-11-19,TEC-PH-10003683,Technology,"Motorola Audio Dock, VoIP",728.53,7,0.40,-133.73,257.16
IN-2012-60126,JL-15850,2012-08-28,OFF-AP-10003500,Office Supplies,"KitchenAid Microwave, White",2498.53,9,0.10,499.45,257.16
QA-2014-940,JW-16075,2014-12-24,TEC-MOT-10000554,Technology,"Motorola Smart Phone, Full Size",2575.92,4,0.00,772.68,256.87
ES-2012-2930191,LL-6840,2012-06-16,FUR-BO-10000490,Furniture,"Bush Library with Doors, Metal",2546.46,7,0.00,381.78,256.7
IN-2013-50214,TH-21100,2013-11-07,FUR-BO-10001749,Furniture,"Bush Classic Bookcase, Traditional",2888.76,7,0.00,173.25,256.64
IN-2012-33288,MC-17275,2012-05-22,TEC-AC-10003753,Technology,"SanDisk Router, Programmable",1031.4,4,0.00,185.64,256.26
ES-2014-2565448,NG-8430,2014-05-08,TEC-PH-10000037,Technology,"Cisco Signal Booster, Cordless",1237.44,8,0.00,74.16,255.92
CG-2014-4630,KD-16615,2014-12-08,TEC-STA-10003447,Technology,"StarTech Printer, White",1018.32,4,0.00,183.24,255.69
ES-2012-4765389,MC-17605,2012-12-26,OFF-SU-10000076,Office Supplies,"Acme Trimmer, Easy Grip",600.6,13,0.00,131.82,255.57
ES-2013-2453999,JK-15625,2013-05-01,FUR-BO-10004999,Furniture,"Safco Classic Bookcase, Metal",2756.94,7,0.10,1163.88,255.56
ID-2014-68183,TS-11505,2014-12-29,OFF-AP-10003032,Office Supplies,"Hoover Stove, Red",1534.87,3,0.10,-102.41,255.42
IN-2013-48324,LD-6855,2013-02-27,TEC-CO-10003819,Technology,"Sharp Copy Machine, High-Speed",1781.14,8,0.07,-134.06,255.36
IN-2013-83191,LP-17080,2013-12-16,TEC-PH-10002962,Technology,"Motorola Smart Phone, Full Size",6439.8,10,0.00,2447.1,255.36
US-2012-158323,CV-12805,2012-04-07,TEC-PH-10000808,Technology,"Samsung Smart Phone, Cordless",1363.2,8,0.60,-1806.24,255.17
ES-2012-3552576,MO-17500,2012-08-20,FUR-CH-10002585,Furniture,"Harbour Creations Executive Leather Armchair, Black",3315.27,7,0.00,961.38,254.92
CA-2013-162355,MS-17530,2013-01-07,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.00,291.38,254.77
ES-2012-5359319,GA-14515,2012-03-07,TEC-MA-10003557,Technology,"Panasonic Inkjet, Durable",2123.03,8,0.15,124.79,254.54
ES-2014-3182169,CS-12355,2014-11-29,TEC-CO-10001191,Technology,"Sharp Wireless Fax, High-Speed",2478.84,7,0.00,272.58,254.47
IN-2011-52209,GM-14500,2011-08-04,OFF-AP-10003795,Office Supplies,"Hoover Refrigerator, Red",1894.54,4,0.10,505.18,254.37
CA-2013-106530,CC-2670,2013-09-05,OFF-ST-10002011,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,1006.06,3,0.20,88.03,254.13
US-2013-140158,MN-17935,2013-05-10,TEC-CO-10001449,Technology,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0.00,2591.96,254.03
IN-2012-14920,JM-16195,2012-11-19,TEC-CO-10003102,Technology,"Canon Copy Machine, Color",1317.9,5,0.00,0,253.95
ES-2014-1972860,DB-13615,2014-01-09,TEC-CO-10001839,Technology,"Hewlett Fax and Copier, Laser",1350.09,7,0.00,256.41,253.73
IN-2013-73608,PK-18910,2013-04-11,TEC-MA-10002148,Technology,"Epson Printer, Durable",1839.18,7,0.00,238.98,253.5
CA-2013-129630,LS-16945,2013-05-09,TEC-CO-10003763,Technology,Canon PC1060 Personal Laser Copier,2799.96,5,0.20,944.99,253.33
ES-2013-1776729,JK-15730,2013-11-19,TEC-PH-10004823,Technology,"Nokia Smart Phone, Full Size",1908.18,3,0.00,820.44,253.26
MX-2014-116267,SW-10275,2014-12-31,TEC-CO-10000137,Technology,"Canon Wireless Fax, Color",1264.47,5,0.00,301.47,253.25
CA-2013-103982,MC-18100,2013-04-03,OFF-SU-10000151,Office Supplies,High Speed Automatic Electric Letter Opener,3930.07,3,0.20,-786.01,253.2
ES-2012-4934238,EH-13945,2012-02-02,TEC-PH-10004910,Technology,"Samsung Signal Booster, Full Size",965.16,7,0.00,463.26,253.09
IT-2013-5930911,LC-16930,2013-03-19,OFF-ST-10000288,Office Supplies,"Fellowes Lockers, Industrial",748.12,4,0.10,282.52,253.03
ES-2012-2674466,MA-17995,2012-03-21,FUR-BO-10004844,Furniture,"Sauder Corner Shelving, Mobile",943.87,7,0.10,209.71,252.9
IN-2014-54708,SP-20650,2014-05-24,FUR-BO-10001822,Furniture,"Dania Library with Doors, Metal",1447.44,4,0.00,43.32,252.36
ES-2013-5085939,JH-15430,2013-06-14,TEC-AC-10003265,Technology,"Belkin Router, Bluetooth",1552.5,6,0.00,62.1,252.17
CA-2011-163748,ML-17755,2011-10-14,TEC-CO-10002095,Technology,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.20,624.99,252.11
CA-2014-121559,PC-18745,2014-02-06,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.2,8,0.00,793.72,252
CA-2014-105214,KE-16420,2014-06-17,FUR-CH-10000015,Furniture,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.20,90.97,251.88
MX-2013-109141,EM-4200,2013-09-12,FUR-CH-10000885,Furniture,"Hon Executive Leather Armchair, Adjustable",919.26,3,0.00,266.58,251.57
MX-2013-100223,DW-13480,2013-09-10,TEC-PH-10003457,Technology,"Cisco Smart Phone, Full Size",3045.84,7,0.00,1035.58,251.05
IN-2013-59888,SC-10680,2013-10-16,TEC-PH-10000169,Technology,"Apple Smart Phone, with Caller ID",766.87,2,0.40,114.97,250.36
MO-2011-6660,JG-15805,2011-12-24,FUR-BAR-10000946,Furniture,"Barricks Computer Table, with Bottom Storage",2880.18,6,0.00,115.2,250.06
MX-2013-158106,LL-16840,2013-04-16,OFF-AP-10001776,Office Supplies,"Hoover Refrigerator, Red",1403.36,4,0.00,449.04,250.03
US-2011-158554,PV-8985,2011-09-08,OFF-AP-10000663,Office Supplies,"Hoover Stove, Red",1819.1,6,0.20,500.18,249.64
US-2012-134558,PO-19180,2012-12-19,TEC-AC-10004145,Technology,Logitech diNovo Edge Keyboard,2249.91,9,0.00,517.48,248.96
IN-2011-47596,SH-19975,2011-10-19,FUR-TA-10004383,Furniture,"Bevis Coffee Table, Adjustable Height",2018.33,9,0.30,-576.91,248.91
IN-2011-44901,GA-14725,2011-02-23,FUR-BO-10002462,Furniture,"Ikea Classic Bookcase, Pine",2065.5,5,0.00,41.25,248.81
IN-2011-25084,GT-4755,2011-10-03,TEC-CO-10003354,Technology,"Brother Fax Machine, Laser",1274.16,4,0.00,382.2,248.59
IN-2014-46777,PR-18880,2014-01-25,FUR-BO-10003282,Furniture,"Ikea Classic Bookcase, Mobile",2485.62,6,0.00,795.24,248.41
IT-2014-5245370,AG-10765,2014-06-18,OFF-AP-10000584,Office Supplies,"Breville Refrigerator, Silver",1560.24,3,0.00,421.2,247.99
IN-2011-73160,SE-20110,2011-12-24,TEC-PH-10000780,Technology,"Cisco Smart Phone, with Caller ID",3271.2,5,0.00,1341.15,247.7
US-2013-130855,JB-16045,2013-08-01,FUR-CH-10001332,Furniture,"Office Star Executive Leather Armchair, Red",751.49,3,0.20,-112.75,246.73
MX-2013-147291,JM-5580,2013-04-01,TEC-PH-10002815,Technology,"Samsung Smart Phone, VoIP",2120.8,5,0.00,275.7,246.39
ES-2014-5576647,JO-15280,2014-01-31,TEC-MA-10001009,Technology,"Panasonic Inkjet, Red",2102.83,8,0.15,321.55,246.17
ES-2011-1808201,LP-17095,2011-04-11,TEC-MA-10004655,Technology,"Konica Receipt Printer, White",820.49,8,0.15,183.29,246.09
CA-2014-102204,EJ-14155,2014-02-05,FUR-CH-10002024,Furniture,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.20,0,246.07
IN-2011-12526,VW-21775,2011-06-22,TEC-CO-10002040,Technology,"Brother Fax Machine, Digital",1718.17,6,0.10,610.81,246.05
TZ-2013-3060,GM-14455,2013-09-24,OFF-HAM-10003368,Office Supplies,"Hamilton Beach Blender, Black",553.44,8,0.00,16.56,246.05
ES-2012-3032254,BF-1080,2012-08-30,FUR-TA-10002467,Furniture,"Lesro Conference Table, Adjustable Height",2794.25,5,0.35,515.75,245.86
ES-2013-5135305,SM-20905,2013-06-17,FUR-CH-10004774,Furniture,"Novimex Executive Leather Armchair, Red",1242.54,3,0.10,345.15,245.83
CA-2014-118724,BO-1425,2014-07-22,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,1626.19,9,0.20,121.96,245.6
IN-2012-55625,AW-10930,2012-12-18,TEC-PH-10003794,Technology,"Nokia Smart Phone, Full Size",1274.7,2,0.00,165.66,245.57
MO-2013-5590,JP-15460,2013-09-25,TEC-BEL-10003985,Technology,"Belkin Router, USB",1553.76,6,0.00,730.26,245.57
MX-2014-118332,AS-10240,2014-03-24,FUR-TA-10003641,Furniture,"Barricks Wood Table, with Bottom Storage",2205.57,8,0.20,689.09,245.07
CA-2014-157854,TB-11625,2014-09-04,OFF-BI-10001359,Office Supplies,GBC DocuBind TL300 Electric Binding System,2690.97,3,0.00,1264.76,244.88
ES-2011-1406120,JP-5520,2011-03-12,TEC-PH-10000160,Technology,"Motorola Smart Phone, with Caller ID",3227.7,5,0.00,742.35,244.67
IN-2014-17230,BD-11770,2014-05-28,FUR-CH-10002573,Furniture,"Office Star Executive Leather Armchair, Adjustable",1395,3,0.00,237.15,244.5
ES-2014-5714196,BD-11635,2014-06-14,FUR-TA-10002951,Furniture,"Barricks Round Table, Adjustable Height",2291.84,7,0.35,-1128.44,244.3
CF-2011-2380,CC-2370,2011-12-11,FUR-BUS-10004820,Furniture,"Bush Classic Bookcase, Mobile",1660.8,4,0.00,83.04,244.07
ID-2013-76534,PO-8850,2013-05-31,FUR-TA-10004745,Furniture,"Chromcraft Conference Table, Rectangular",2436.67,4,0.30,-487.37,244.03
CA-2014-109085,TZ-21445,2014-02-18,FUR-CH-10003981,Furniture,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.30,-12.85,243.89
RS-2011-8730,RB-19435,2011-08-17,FUR-HAR-10004086,Furniture,"Harbour Creations Steel Folding Chair, Black",954.6,10,0.00,152.7,243.85
MX-2012-132955,JE-15475,2012-06-03,OFF-AP-10003287,Office Supplies,"KitchenAid Stove, Silver",1903,5,0.00,57,243.79
CA-2012-160227,AI-10855,2012-02-11,FUR-CH-10002073,Furniture,Hon Olson Stacker Chairs,2621.32,11,0.10,553.39,243.77
ES-2014-1133803,MH-17440,2014-06-08,TEC-CO-10001678,Technology,"Brother Fax Machine, Digital",1590.9,5,0.00,508.95,243.57
IZ-2014-2150,JE-6165,2014-06-18,FUR-BUS-10002040,Furniture,"Bush Library with Doors, Mobile",1467.36,4,0.00,469.44,243.14
IN-2014-43550,DS-13180,2014-12-31,FUR-BO-10004679,Furniture,"Safco Library with Doors, Pine",1091.28,3,0.07,46.92,243.11
MX-2012-122329,AC-10660,2012-09-24,TEC-CO-10003346,Technology,"Brother Wireless Fax, Digital",2014.36,8,0.00,419.8,243.06
CG-2013-4000,MH-17455,2013-02-18,FUR-CHR-10002165,Furniture,"Chromcraft Wood Table, Adjustable Height",3877.68,8,0.00,930.48,242.9
US-2014-105998,CC-12430,2014-04-11,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,1673.18,12,0.20,20.91,242.63
US-2012-150630,NG-18355,2012-09-17,FUR-BO-10004834,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.50,-1665.05,242.6
IN-2014-35766,RC-19825,2014-11-24,TEC-PH-10002683,Technology,"Apple Smart Phone, Cordless",2863.35,5,0.10,858.9,242.57
IN-2014-17580,JD-16015,2014-09-23,FUR-CH-10000974,Furniture,"Harbour Creations Executive Leather Armchair, Black",2841.66,8,0.25,189.42,242.38
ES-2014-5507713,JH-5910,2014-04-11,TEC-MA-10003223,Technology,"StarTech Inkjet, Durable",765.46,3,0.15,-36.08,242.18
IN-2014-26120,SC-10695,2014-01-09,OFF-AP-10000647,Office Supplies,"Hoover Refrigerator, White",1887.84,4,0.10,0,241.89
US-2011-167262,RD-9930,2011-10-31,TEC-PH-10000486,Technology,Plantronics HL10 Handset Lifter,742.34,8,0.20,83.51,241.86
CA-2011-141649,LC-6930,2011-09-30,OFF-AP-10003217,Office Supplies,Eureka Sanitaire  Commercial Upright,795.41,6,0.20,59.66,241.68
MX-2014-101980,DW-13195,2014-04-17,OFF-AP-10001106,Office Supplies,"Hamilton Beach Stove, White",1801.6,5,0.00,180.1,241.54
IT-2013-3085011,RD-19900,2013-08-03,TEC-PH-10003492,Technology,"Cisco Audio Dock, Full Size",779.28,5,0.15,-0.12,241.34
AG-2011-8180,MV-18190,2011-02-25,TEC-EPS-10004558,Technology,"Epson Inkjet, Durable",613.26,2,0.00,202.32,241.33
CA-2014-167395,RD-19480,2014-03-12,TEC-PH-10004977,Technology,GE 30524EE4,979.95,5,0.00,284.19,240.88
IN-2014-85011,SV-20365,2014-09-16,FUR-CH-10002980,Furniture,"Hon Executive Leather Armchair, Red",1837.56,4,0.00,275.52,240.32
ES-2013-4779701,LS-17230,2013-08-07,OFF-AP-10004512,Office Supplies,"Hoover Stove, Red",3979.29,7,0.00,1989.54,240.17
CA-2013-165848,GD-14590,2013-05-06,TEC-MA-10003356,Technology,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,3,0.00,364.46,240.11
MX-2013-105046,EB-13750,2013-12-31,TEC-CO-10003262,Technology,"HP Wireless Fax, Laser",1198.3,5,0.00,165.6,240.09
CA-2012-164301,KH-6360,2012-03-26,FUR-TA-10001889,Furniture,Bush Advantage Collection Racetrack Conference Table,3393.68,8,0.00,610.86,240.06
IN-2014-25014,BF-11275,2014-01-29,FUR-BO-10003282,Furniture,"Ikea Classic Bookcase, Mobile",1864.22,5,0.10,455.57,239.83
TU-2011-6390,NG-18430,2011-08-09,FUR-HAR-10002873,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",1142.64,6,0.60,-571.32,239.71
IT-2014-3219372,Co-12640,2014-02-17,FUR-BO-10003126,Furniture,"Dania Library with Doors, Traditional",1630.8,5,0.10,18,239.69
LH-2012-9760,SF-20965,2012-05-30,TEC-CIS-10002259,Technology,"Cisco Smart Phone, Cordless",1172.66,6,0.70,-1172.74,239.69
